id,city.address,city.neighborhood,city.lat,city.lon,google.lat,google.lon,city_google.distance
6210,"RUA SABIAGUABA, 2260",SABIAGUABA,-3.786856,-38.44143,-3.7868474,-38.4414481,1.112145
6213,"RUA DR. BERNARDO DE CASTRO FEITOSA, 775",EDSON QUEIROZ,-3.779017,-38.433726,-3.77902235,-38.43373425,0.545845
6216,"RUA DOMINGOS DA VEIGA, 382",BARRA DO CEARÁ,-3.703208,-38.578322,-3.7031778,-38.57830875,1.832921
6217,"RUA DOMINGOS DA VEIGA, 382",BARRA DO CEARÁ,-3.703209,-38.57832,-3.7031778,-38.57830875,1.843519
622,"RUA CACHOEIRA ALEGRE, 1223",ARACAPÉ,-3.827029,-38.582676,-3.8270277,-38.5826876,0.647539
6225,"AVENIDA J CJ CEARÁ, 271",CONJUNTO CEARÁ I,-3.762574,-38.613991,-3.7625827,-38.6139716,1.179963
6226,"RUA LINEU JUCA, 611",VILA UNIÃO,-3.767414,-38.537129,-3.76744335,-38.53713955,1.733575
6227,"AVENIDA CEL MATOS DOURADO, 300 A",DOM LUSTOSA,-3.750633,-38.58392,-3.7506157,-38.5838913,1.860195
6229,"RUA TRES MARIAS, 420",SABIAGUABA,-3.802957,-38.439778,-3.8029631,-38.439774,0.405288
623,"RUA MARIA GOMES DE SA, 1185",MONDUBIM,-3.826132,-38.58134,-3.82623745,-38.5811052,14.283815
6230,"RUA M LOT EXPEDICIONÁRIOS, 333",PARQUE DOIS IRMÃOS,-3.804431,-38.550152,-3.8044104,-38.5501437,1.234397
6231,"RUA M LOT EXPEDICIONÁRIOS, 349",PARQUE DOIS IRMÃOS,-3.804431,-38.550152,-3.8044104,-38.5501437,1.234397
6232,"AVENIDA ALANIS MARIA LAURINDO DE OLIVEIRA, 147",CONJUNTO CEARÁ I,-3.763798,-38.604193,-3.76379845,-38.604191,0.113741
6233,"AVENIDA ANTONIO SALES, 460",JOAQUIM TÁVORA,-3.740804,-38.517363,-3.74083105,-38.51737115,1.570412
6234,"AVENIDA ANTONIO SALES, 1453",JOAQUIM TÁVORA,-3.742885,-38.510677,-3.74287595,-38.51067415,0.527416
6235,"AVENIDA ANTONIO SALES, 1885",DIONÍSIO TORRES,-3.744119,-38.506691,-3.744154,-38.5067004,2.01458
6236,"AVENIDA ANTONIO SALES, 2900",DIONÍSIO TORRES,-3.746911,-38.497651,-3.7468899,-38.4976438,1.239248
6237,"RUA FAUSTO CABRAL, 1232",VICENTE PINZON,-3.735454,-38.47023,-3.73545225,-38.4702307,0.10476
6238,"RUA FAUSTO CABRAL, 920",VICENTE PINZON,-3.734439,-38.473757,-3.7344258,-38.47374435,1.015447
6239,"RUA FAUSTO CABRAL, 471",VICENTE PINZON,-3.733294,-38.477631,-3.73332045,-38.47763865,1.530574
624,"RUA ALVARO CHAVES, 80",MONDUBIM,-3.825334,-38.580176,-3.82533175,-38.5801746,0.147242
6240,"RUA SILVINHA TELES, 60",CONJUNTO PALMEIRAS,-3.850479,-38.524157,-3.85048345,-38.52418065,1.335037
6241,"AVENIDA SIQUEIRA CAMPOS, 1050",SIQUEIRA,-3.815942,-38.62495,-3.81593585,-38.6249452,0.433377
6243,"RUA 35 CJ HAB SÍTIOT SÃO JOÃO, SN",JANGURUSSU,-3.847559,-38.516821,-3.84761845,-38.5166562,9.720983
6244,"RUA OLIVEIRA FILHO, 956",VICENTE PINZON,-3.726311,-38.46424,-3.7262321,-38.4642845,5.033673
6245,"AVENIDA HEROIS DO ACRE, 1130",PASSARÉ,-3.803151,-38.538461,-3.8031788,-38.53846035,1.54603
6248,"RUA FREI ODILON, 631",FLORESTA,-3.724935,-38.572772,-3.7249522,-38.5727531,1.419143
6249,"RUA TIPÓGRAFO SALES, 135",PARQUELÂNDIA,-3.737099,-38.5649,-3.73710655,-38.56493065,1.751483
625,"RUA MAR DE ABRANTES, 433",MONDUBIM,-3.824804,-38.579212,-3.8248049,-38.57920935,0.155288
6254,"RUA PADRE FRANCISCO PINTO, 115",BENFICA,-3.744778,-38.538603,-3.7447996,-38.5386214,1.576142
6255,"RUA JULIO CESAR, 192",BENFICA,-3.746551,-38.539675,-3.74655855,-38.53966545,0.675951
6257,"RUA JOSE MOREIRA, 635",PARQUE SANTA MARIA,-3.857615,-38.502018,-3.857608,-38.5020186,0.390603
6258,"RUA JOSÉ TEIXEIRA COSTA, SN",SÃO BENTO,-3.847925,-38.480404,-3.84791995,-38.48039945,0.377538
6259,"RUA DALAS, 1371",GRANJA LISBOA,-3.794609,-38.617044,-3.79457935,-38.6170322,1.773683
6260,"RUA ALBERTO MAGNO, 1012",MONTESE,-3.764052,-38.549247,-3.76403765,-38.54926225,1.162881
6262,"AVENIDA DOMINGOS OLIMPIO, 2032",FARIAS BRITO,-3.733106,-38.541385,-3.7331052,-38.5414078,1.265714
6263,"ESTAÇÃO OTAVIO BONFIM, 384",FARIAS BRITO,-3.731264,-38.543328,-3.73139585,-38.54369875,21.836277
6264,"BEZERRA DE MENEZES, 267",FARIAS BRITO,-3.731971,-38.546775,-3.7319953,-38.54702095,13.711919
6265,"AVENIDA BEZERRA DE MENEZES, 450",SÃO GERARDO,-3.732564,-38.549467,-3.732531,-38.5490898,21.007152
6266,"AVENIDA BEZERRA DE MENEZES, 887",SÃO GERARDO,-3.733243,-38.552973,-3.73331095,-38.553364,22.018986
6267,"BEZERRA DE MENEZES, 1084",SÃO GERARDO,-3.733666,-38.554837,-3.7336958,-38.5548331,1.670873
6269,"AVENIDA BEZERRA DE MENEZES, 1391",SÃO GERARDO,-3.734092,-38.556989,-3.7341624,-38.5573757,21.808015
627,"RUA VIS BARBACENA    (D61), S/R",CIDADE DOS FUNCIONÁRIOS,-3.796784,-38.489198,-3.79678385,-38.48916505,1.827935
6270,"BEZERRA DE MENEZES, 1606",SÃO GERARDO,-3.734564,-38.559192,-3.73468345,-38.5594872,17.672791
6271,"BEZERRA DE MENEZES, 2018",SÃO GERARDO,-3.735207,-38.562425,-3.7351179,-38.56216245,15.385414
6272,"BEZERRA DE MENEZES, 2226",PRESIDENTE KENNEDY,-3.735704,-38.564702,-3.73578535,-38.5649936,16.79811
6273,"ESTAÇÃO NORTH SHOPPING, 2461",PRESIDENTE KENNEDY,-3.736013,-38.5663,-3.73593085,-38.566042,15.024695
6274,"RUA DES GEMINIANO JUREMA, 88",PRAIA DO FUTURO II,-3.768884,-38.439303,-3.76890485,-38.43929305,1.283925
6275,"AVENIDA AV. L CJ NOVA ASSUNÇÃO, SN",VILA VELHA,-3.709402,-38.598429,-3.70939195,-38.5984521,1.398118
6277,"RUA 62 CJ JOSÉ WALTER, SN",PREFEITO JOSÉ WALTER,-3.837402,-38.558578,-3.83743045,-38.5585896,1.70763
6278,"RUA STA MARIA GORETE, 345",QUINTINO CUNHA,-3.727409,-38.602901,-3.72740105,-38.60293155,1.751594
628,"AVENIDA OLIVEIRA PAIVA, 1690",CIDADE DOS FUNCIONÁRIOS,-3.795869,-38.491313,-3.7958965,-38.4913131,1.52894
6280,"RUA ANDRADE FURTADO, 955",COCÓ,-3.745295,-38.481063,-3.74532075,-38.4810667,1.446276
6281,"AVENIDA LAURO VIEIRA CHAVES, 605",AEROPORTO,-3.773582,-38.531264,-3.7735733,-38.5312564,0.641663
6282,"RUA PRETÓRIA, 1441",PARQUE PRESIDENTE VARGAS,-3.830548,-38.608145,-3.8305765,-38.6081539,1.659662
6283,"RUA PRETÓRIA, 1340",PARQUE PRESIDENTE VARGAS,-3.831385,-38.606546,-3.8313663,-38.60654225,1.06028
6284,"RUA SENA MADUREIRA, 761",CENTRO,-3.727243,-38.525902,-3.72724065,-38.5258872,0.831432
6285,"RUA DAS OITICICAS, 720",PASSARÉ,-3.810428,-38.537526,-3.81042135,-38.53754245,0.984609
6287,"RUA DOM MANOEL DE MEDEIROS, 458",PARQUE ARAXÁ,-3.735834,-38.548193,-3.7358004,-38.5481959,1.87499
6288,"RUA OLIVEIRA FILHO, 665",VICENTE PINZON,-3.723238,-38.465727,-3.7232425,-38.46573505,0.511917
6289,"RUA OLIVEIRA FILHO, 472",VICENTE PINZON,-3.721873,-38.46637,-3.7218635,-38.4663552,0.976313
629,"AVENIDA OLIVEIRA PAIVA, 1735",PARQUE MANIBURA,-3.795837,-38.490746,-3.7958675,-38.49075305,1.74024
6290,"RUA ISMAEL PORDEUS, 611",VICENTE PINZON,-3.722376,-38.468039,-3.72239905,-38.46803045,1.366496
6291,"RUA JOSÉ SETÚBAL PESSOA, 396",CAIS DO PORTO,-3.721493,-38.471235,-3.7214624,-38.4712218,1.85221
6292,"RUA 7 DE ABRIL, 239",CAIS DO PORTO,-3.720688,-38.472859,-3.7206763,-38.47287455,1.080472
6293,"AVENIDA TRISTÃO GONÇALVES, 370",CENTRO,-3.725045,-38.532583,-3.72505015,-38.53256325,1.132523
6294,"RUA DOM MANOEL DE MEDEIROS, 736",PARQUE ARAXÁ,-3.736304,-38.55049,-3.7362714,-38.55049735,1.857782
6298,"RUA AZEVEDO BOLÃO, 1995",PARQUELÂNDIA,-3.737543,-38.562031,-3.7375123,-38.56203585,1.727921
6299,"RUA GUSTAVO SAMPAIO, 371",PARQUE ARAXÁ,-3.733553,-38.548251,-3.73352235,-38.5482554,1.721458
63,"AVENIDA PRS CASTELO BRANCO, 5010",BARRA DO CEARÁ,-3.705078,-38.576731,-3.70511195,-38.57661025,6.960189
630,"RUA JULIO LIMA, 256",PARQUE MANIBURA,-3.794462,-38.489468,-3.7944576,-38.4895037,1.99553
6300,"RUA GUSTAVO SAMPAIO, 635",PARQUELÂNDIA,-3.734012,-38.550402,-3.7340318,-38.55039535,1.161009
6301,"RUA GUSTAVO SAMPAIO, 971",PARQUELÂNDIA,-3.734657,-38.553541,-3.73463105,-38.55354555,1.464671
6302,"RUA GUSTAVO SAMPAIO, 1239",PARQUELÂNDIA,-3.735125,-38.55579,-3.7351514,-38.5557855,1.488854
6303,"RUA GUSTAVO SAMPAIO, 1515",PARQUELÂNDIA,-3.73564,-38.558291,-3.73561465,-38.5582952,1.428528
6304,"RUA AZEVEDO BOLÃO, 2246",PARQUELÂNDIA,-3.738068,-38.564513,-3.73804025,-38.56451615,1.552696
6306,"RUA METON DE ALENCAR, 1665",CENTRO,-3.731107,-38.538346,-3.7310048,-38.53867475,19.103514
6307,"RUA PRA HELOÍSA F LIMA, 420",SERRINHA,-3.784728,-38.544913,-3.7847328,-38.54490065,0.735271
6308,"RUA FLORIANOPOLIS, 1809",HENRIQUE JORGE,-3.758428,-38.591622,-3.75846005,-38.5916375,1.978536
6310,"RUA FLORIANOPOLIS, 578",PARQUELÂNDIA,-3.740453,-38.563064,-3.7404601,-38.5630958,1.807855
6311,"RUA AMADEU FURTADO, 786",AMADEU FURTADO,-3.742418,-38.562652,-3.7424353,-38.562629,1.597918
6313,"RUA NESTOR BARBOSA, 435",AMADEU FURTADO,-3.74484,-38.559346,-3.7448072,-38.55935665,1.916927
6314,"RUA PEDRO DE QUEIROS, 1245",AMADEU FURTADO,-3.746451,-38.558447,-3.74645595,-38.55848245,1.98588
6315,"RUA GUSTAVO BRAGA, 600",RODOLFO TEÓFILO,-3.747433,-38.556541,-3.74745685,-38.5565638,1.83256
6316,"RUA GUSTAVO BRAGA, 397",RODOLFO TEÓFILO,-3.748576,-38.555282,-3.7486061,-38.55530345,2.053456
6317,"RUA GUSTAVO BRAGA, 159",RODOLFO TEÓFILO,-3.750344,-38.553348,-3.7503628,-38.5533702,1.615364
6320,"RUA FRANCISCO L DA SILVA, 10",JANGURUSSU,-3.839658,-38.515679,-3.83968505,-38.5157,1.902315
6322,"AVENIDA OSWALDO STUDART, S/N",FÁTIMA,-3.757387,-38.531552,-3.75718285,-38.53119735,22.714387
6323,"AVENIDA MOSENHOR TABOSA, 1165-D",MEIRELES,-3.724258,-38.508599,-3.7242815,-38.50877015,9.584878
6324,"AVENIDA MONSENHOR TABOSA, 1600",MEIRELES,-3.724507,-38.504648,-3.7245552,-38.5045897,4.200383
6325,"AVENIDA MONSENHOR TABOSA, SN",MEIRELES,-3.723932,-38.504591,-3.72386715,-38.5046881,6.482331
6326,"AVENIDA HISTORIADOR RAIMUNDO GIRÃO, SN",MEIRELES,-3.722212,-38.508237,-3.72218535,-38.50823375,1.492603
6327,"AVENIDA A, 104",CONJUNTO ESPERANÇA,-3.817668,-38.589086,-3.817683,-38.58910205,1.219931
6328,"RUA PADRE VALDEVINO, 681",CENTRO,-3.738764,-38.51798,-3.7387248,-38.51796375,2.358525
6331,"RUA MON LIBERATO, S/N",FÁTIMA,-3.75064,-38.531506,-3.75061895,-38.5315351,1.993996
6332,"AVENIDA DES. GONZAGA, SN",CIDADE DOS FUNCIONÁRIOS,-3.793572,-38.501548,-3.7937498,-38.50141685,12.27406
6334,"RUA KÁSSIUS KLAY, 96",SÃO BENTO,-3.857615,-38.479272,-3.8576241,-38.4792506,1.290409
6336,"PRAÇA TERMINAL LAGOA, SN",PARANGABA,-3.77156,-38.570071,-3.77165345,-38.5699999,6.523229
6337,"PRAÇA TERMINAL LAGOA, SN",PARANGABA,-3.771644,-38.570013,-3.77165345,-38.5699999,0.896775
6338,"PRAÇA TERMINAL LAGOA, SN",PARANGABA,-3.771724,-38.569945,-3.77165345,-38.5699999,4.96603
6339,"PRAÇA TERMINAL LAGOA, SN",PARANGABA,-3.77181,-38.569883,-3.77165345,-38.5699999,10.854239
634,"RUA JUNIOR ROCHA, 940",PARQUE MANIBURA,-3.791635,-38.487759,-3.7916365,-38.48779555,2.029354
6340,"PRAÇA TERMINAL LAGOA, SN",PARANGABA,-3.771151,-38.569879,0.0,0.0,0.0
6341,"RUA HUMAITÁ, S/N",GENIBAÚ,-3.758783,-38.600271,-3.7590554,-38.6002939,15.197942
6342,"RUA HUMAITÁ, S/N",GENIBAÚ,-3.759053,-38.600323,-3.7590554,-38.6002939,1.61991
6343,"RUA NAT FEIJO, 910",MONTE CASTELO,-3.721348,-38.556996,-3.72131405,-38.5569878,1.941585
6344,"RUA GERALDO LIMA, S/N",LAGOA REDONDA,-3.825906,-38.464553,-3.8259056,-38.46453755,0.857355
6346,"RUA PADRE GUERRA, S/N",PARQUE ARAXÁ,-3.73779,-38.55202,-3.73775555,-38.55202805,1.966712
6348,"AVENIDA JOSÉ JATHAY, S/N",BENFICA,-3.745046,-38.543869,-3.74504115,-38.54383745,1.771002
635,"RUA JUNIOR ROCHA, 1205",PARQUE MANIBURA,-3.793828,-38.487979,-3.79382665,-38.4880141,1.948641
6363,"RUA SÃO SEBASTIÃO, S/N",PRESIDENTE KENNEDY,-3.725188,-38.56707,-3.72521555,-38.56706665,1.542945
6364,"AVENIDA WHASINGTON SOARES, 250",GUARARAPES,-3.75754,-38.489349,-3.75747005,-38.48934925,3.889067
6365,"AVENIDA WHASINGTON SORAES, S/N",GUARARAPES,-3.757659,-38.488818,-3.75761945,-38.48879485,2.546475
6368,"RUA PERGENTINO MAIA, 996",MESSEJANA,-3.831721,-38.486597,-3.8317444,-38.4866002,1.313035
6369,"RUA CEL DIONISIO ALENCAR, 555",MESSEJANA,-3.833203,-38.48837,-3.8331933,-38.48838665,1.069545
6370,"RUA PEDRO ESTANISLAU, 406",MESSEJANA,-3.831491,-38.483399,-3.83148665,-38.4834335,1.929046
6371,"RUA PROFESSOR JOSÉ HENRIQUE, 538",MESSEJANA,-3.830034,-38.484617,-3.83006215,-38.4846204,1.576392
6372,"RUA 20/CJ ALAMEDA DAS PALMEIRAS, S/N",PEDRAS,-3.875524,-38.514383,-3.8755209,-38.51437005,0.738728
6375,"RUA EDGARD ARRUDA, S/N",JÓQUEI CLUBE,-3.763636,-38.57429,-3.7636497,-38.57429385,0.791065
6378,"AVENIDA DIOGUINHO, 200",PRAIA DO FUTURO II,-3.771327,-38.439831,-3.77130485,-38.43992045,5.112945
6379,"AVENIDA DIOGUINHO, 180",PRAIA DO FUTURO II,-3.771295,-38.439932,-3.77130485,-38.43992045,0.842898
638,"AVENIDA OLIVEIRA PAIVA, 2555",CAMBEBA,-3.796058,-38.483517,-3.79599445,-38.483336,10.644556
6380,"RUA REPÚBLICA DO LÍBANO, 1218",VARJOTA,-3.733621,-38.48543,0.0,0.0,0.0
6381,"AVENIDA DESEMBARGADOR GONZAGA, 1849",PARQUE IRACEMA,-3.801709,-38.49668,-3.80171805,-38.49668935,0.72264
6382,"RUA ALMEIDA PRADO, 909",COCÓ,-3.745037,-38.475572,-3.7450411,-38.4755583,0.793505
6383,"RUA IEDA PEREIRA, 680",PARQUE MANIBURA,-3.789737,-38.488506,-3.78973905,-38.48851745,0.645343
6384,"RUA GUANABARA, 956",DEMÓCRITO ROCHA,-3.759755,-38.570876,-3.75974875,-38.57088555,0.633599
6385,"RUA ALMEIDA PRADO, 640",PAPICU,-3.742732,-38.474844,-3.7427369,-38.47481935,1.394425
6387,"RUA PADRE MORORÓ, 2250",FARIAS BRITO,-3.736115,-38.540649,-3.7361533,-38.540688,3.03576
6388,"RUA GURGEL DO AMARAL, S/N",COAÇU,-3.837797,-38.482009,-3.8377686,-38.4819931,1.808617
6389,"RUA DELTA, 1186",MANOEL SÁTIRO,-3.798612,-38.577322,-3.7986126,-38.5773096,0.688702
639,"AVENIDA OLIVEIRA PAIVA, 2601",PARQUE MANIBURA,-3.795959,-38.483341,-3.79599445,-38.483336,1.990353
6393,"AVENIDA SAPUCAIA(Cidade Jardim), S/N",PREFEITO JOSÉ WALTER,-3.826718,-38.548321,-3.82673365,-38.54832835,0.960895
6394,"RUA FIRMINO ROCHA AGUIAR, SN",GUARARAPES,-3.763496,-38.487049,-3.76346555,-38.48705195,1.700835
6399,"RODOVIA ANEL VIÁRIO, 2091",ANCURI,-3.866139,-38.51446,-3.8661298,-38.51445575,0.563212
64,"AVENIDA PRS CASTELO BRANCO, 4577",BARRA DO CEARÁ,-3.706629,-38.573181,-3.7067716,-38.57295695,14.743642
640,"AVENIDA OLIVEIRA PAIVA, 2355",CAMBEBA,-3.796215,-38.485054,0.0,0.0,0.0
6400,"RUA ARTERIAL CIDADE JARDIM II, SN",PREFEITO JOSÉ WALTER,-3.846955,-38.552754,-3.8469654,-38.5527497,0.625482
6401,"RUA A Conj Yolonda Queiroz, BL 94",EDSON QUEIROZ,-3.776035,-38.452391,-3.77606545,-38.4524054,1.871962
6402,"RUA GAL SAMPAIO, SN",CENTRO,-3.722467,-38.529489,-3.72239985,-38.52956035,5.44131
6403,"RUA 5, 126",JANGURUSSU,-3.847895,-38.517013,-3.8482704,-38.5171252,21.779543
6404,"ANTONIO FORTES, SN",ENGENHEIRO LUCIANO CAVALCANTE,-3.782685,-38.481896,-3.78264005,-38.48190065,2.512385
6405,"PRAÇA TERMINAL MESSEJANA, SN",MESSEJANA,-3.831156,-38.502458,-3.8310736,-38.5026728,12.765984
6406,"AVENIDA CARNEIRO DE MENDONCA, S/N",PARANGABA,-3.765648,-38.563605,-3.76562065,-38.56359785,1.571476
6408,"AVENIDA OSORIO DE PAIVA, S/N",SIQUEIRA,-3.827203,-38.624299,0.0,0.0,0.0
6409,"RUA CEL VIRGILIO N PAES, 781",BOM JARDIM,-3.790622,-38.609342,-3.7905839,-38.60924765,5.646531
641,"AVENIDA OLIVEIRA PAIVA, 2127",PARQUE MANIBURA,-3.79618,-38.487772,-3.79616585,-38.48776815,0.815181
6412,"RUA SANTA RITA, S/N",GRANJA LISBOA,-3.791648,-38.624069,-3.7916468,-38.6241053,2.014875
6413,"RUA CAUBI, 774",BARRA DO CEARÁ,-3.70492,-38.578611,-3.7049087,-38.57863445,1.444782
6414,"RUA FIRMINO ROCHA AGUIAR, S/N",GUARARAPES,-3.763333,-38.486316,-3.7632882,-38.48592095,22.057499
6415,"RUA DIONISIO SERQUEIRA, 304",NOVO MONDUBIM,-3.810518,-38.588661,-3.8105019,-38.5886476,1.163538
6417,"AVENIDA EÇA DE QUEIROZ, 16",PREFEITO JOSÉ WALTER,-3.840985,-38.55179,-3.8409234,-38.55173075,4.746789
6419,"AVENIDA 16, S/N",PREFEITO JOSÉ WALTER,-3.843254,-38.552067,-3.84333285,-38.55201875,5.136353
642,"AVENIDA OLIVEIRA PAIVA, 1976",CIDADE DOS FUNCIONÁRIOS,-3.796159,-38.488809,-3.7961913,-38.4888138,1.815433
6422,"AVENIDA FRANZ CAFTA, S/N",PREFEITO JOSÉ WALTER,-3.846642,-38.554732,-3.84665595,-38.55476005,1.738578
6423,"AVENIDA G, S/N",PREFEITO JOSÉ WALTER,-3.839714,-38.552803,-3.8397349,-38.55300845,11.455942
6424,"AVENIDA G, 320",PREFEITO JOSÉ WALTER,-3.839346,-38.554018,0.0,0.0,0.0
6425,"AVENIDA BARÃO DE STUDART, 2626",JOAQUIM TÁVORA,-3.746681,-38.510496,0.0,0.0,0.0
6427,"RODOVIA BR 116, 5989",AEROLÂNDIA,-3.774053,-38.516101,-3.7739233,-38.51579165,18.615183
6429,"RUA MAJOR GERARDO MENDES, 832",AEROLÂNDIA,-3.769569,-38.512586,-3.7695654,-38.5125665,1.100165
643,"RUA JOSE FURTADO, 1500",CIDADE DOS FUNCIONÁRIOS,-3.796591,-38.488153,-3.7965869,-38.48817695,1.348049
6430,"RODOVIA BR 116, 5823",ALTO DA BALANÇA,-3.768739,-38.517351,0.0,0.0,0.0
6431,"RODOVIA BR 116, 5823",AEROPORTO,-3.768823,-38.517592,0.0,0.0,0.0
6432,"AVENIDA LAURO VIÊIRA CHAVES, 811",AEROPORTO,-3.772462,-38.532571,0.0,0.0,0.0
6433,"RUA DONA MENDINHA, 1562",ÁLVARO WEYNE,-3.71746,-38.573079,0.0,0.0,0.0
6434,"RUA TEODORO DE CASTRO, 4302",ÁLVARO WEYNE,-3.719033,-38.571786,-3.7190266,-38.5717883,0.378013
6435,"AVENIDA SARGENTO HERMÍNIO SAMPAIO, 5159",ANTÔNIO BEZERRA,-3.734114,-38.585294,-3.73413145,-38.58529235,0.974485
6436,"AVENIDA SARGENTO HERMÍNIO SAMPAIO, 5591",ANTÔNIO BEZERRA,-3.734092,-38.587645,-3.73406245,-38.58763575,1.72119
6437,"RUA SÃO VICENTE DE PAULA, 49",ANTÔNIO BEZERRA,-3.738771,-38.59513,-3.7384245,-38.59488695,23.514795
6438,"RUA AZEVEDO BARRETO, 127",AUTRAN NUNES,-3.750031,-38.593852,0.0,0.0,0.0
6439,"RUA AZEVEDO BARRETO, 127",AUTRAN NUNES,-3.750026,-38.593872,0.0,0.0,0.0
6440,"AVENIDA JOSÉ LIMA VERDE, 467",BARRA DO CEARÁ,-3.696938,-38.586545,-3.696935,-38.5865233,1.215453
6441,"RUA TULIPA, 218",FLORESTA,-3.712044,-38.578609,-3.71204075,-38.57860815,0.186744
6442,"AVENIDA POMPÍLIO GOMES, 1755",BARROSO,-3.826915,-38.521214,0.0,0.0,0.0
6443,"RUA 5 RESID NOVA ASSUNÇÃO, 350",BARROSO,-3.823948,-38.518374,0.0,0.0,0.0
6444,"RUA 10 CJ NOVA ASSUNÇÃO, S/Nº",BARROSO,-3.825273,-38.518265,-3.82524235,-38.5182568,1.763731
6445,"AVENIDA JORNALISTA TOMAZ COELHO, 2650",JANGURUSSU,-3.828183,-38.51824,0.0,0.0,0.0
6446,"RUA FRANCISCO NEPOMUCENO, S/Nº",BARROSO,-3.82962,-38.507985,0.0,0.0,0.0
6447,"RUA JORNALISTA ANTÔNIO PONTES TAVARES, 1220",BARROSO,-3.812044,-38.510998,0.0,0.0,0.0
6449,"AVENIDA DA UNIVERSIDADE, 2385",BENFICA,-3.738107,-38.536512,-3.738069,-38.5364643,3.386255
645,"AVENIDA GODOFREDO MACIEL, SN",MONDUBIM,-3.818599,-38.575909,-3.81861675,-38.5758963,1.212531
6450,"RUA JUVENAL GALENO, 702",BENFICA,-3.73787,-38.540491,0.0,0.0,0.0
6451,"AVENIDA ALBERTO CRAVEIRO, 2222",BOA VISTA / CASTELÃO,-3.798425,-38.518988,-3.79846045,-38.5187778,11.826305
6452,"RUA ANTÔNIO FARIAS, 271",BOA VISTA / CASTELÃO,-3.799699,-38.528808,-3.7997138,-38.528822,1.131486
6453,"RUA 2 DE ABRIL, 1010",BOA VISTA / CASTELÃO,-3.801322,-38.526753,-3.80128785,-38.5267461,1.936854
6454,"RUA 1º DE ABRIL, 461",BOA VISTA / CASTELÃO,-3.80258,-38.524827,-3.8026065,-38.5248399,1.637936
6455,"RUA 1º DE ABRIL, 380",BOA VISTA / CASTELÃO,-3.802844,-38.524294,-3.8028657,-38.5243043,1.334934
6456,"RUA PAULA FRANCINETE, 489",BOA VISTA / CASTELÃO,-3.795412,-38.517016,-3.79544485,-38.51702435,1.884204
6457,"RUA CONDE JANUÁRIO, 495",BOA VISTA / CASTELÃO,-3.793248,-38.516712,0.0,0.0,0.0
6458,"RUA JOSÉ DA FRANÇA CABRAL, 6425",BOA VISTA / CASTELÃO,-3.807982,-38.51844,-3.80797785,-38.51846055,1.16312
6459,"RUA JOSÉ DA FRANÇA CABRAL, 817",BOA VISTA / CASTELÃO,-3.807987,-38.518441,-3.80797785,-38.51846055,1.197915
646,"AVENIDA GODOFREDO MACIEL, 5075",MONDUBIM,-3.819707,-38.577215,-3.8197334,-38.5772614,2.963071
6460,"RUA RAIMUNDO PINHEIRO, 961",BOM JARDIM,-3.793623,-38.598463,0.0,0.0,0.0
6461,"RUA RAIMUNDO PINHEIRO, 805",BOM JARDIM,-3.792041,-38.597987,-3.79241185,-38.5979995,20.629977
6462,"RUA VICENTE PINHEIRO, 772",BOM JARDIM,-3.792447,-38.594508,-3.7924568,-38.5944866,1.30624
6463,"RUA VICENTE PINHEIRO, 773",BOM JARDIM,-3.792507,-38.594529,-3.7924568,-38.5944866,3.649979
6464,"RUA VICENTE PINHEIRO, 508",BOM JARDIM,-3.791024,-38.594062,-3.7911584,-38.5941062,7.864331
6466,"RUA 22 DE ABRIL, 300",CAIS DO PORTO,-3.720836,-38.473621,-3.7208426,-38.4736165,0.443822
6467,"RUA 7 DE ABRIL, 507",CAIS DO PORTO,-3.722596,-38.474347,0.0,0.0,0.0
6468,"RUA FRANCISCO ALVES PEREIRA, 722",CAIS DO PORTO,-3.722806,-38.474558,0.0,0.0,0.0
6469,"RUA FRANCISCO ALVES PEREIRA, 36",CAIS DO PORTO,-3.722378,-38.475881,-3.72235095,-38.47586985,1.626167
647,"RUA 2, 49",MONDUBIM,-3.819628,-38.573122,-3.8196126,-38.57311785,0.886611
6470,"RUA MARTINS DE LIMA, 1047",CANINDEZINHO,-3.824699,-38.60868,-3.8247098,-38.6086856,0.676053
6471,"TRAVESSA QUINZE, 1220",MARACANAÚ,-3.826054,-38.61146,-3.8260405,-38.61147835,1.264733
6472,"RUA PRETÓRIO, 1806",MARACANAÚ,-3.829559,-38.610042,-3.8295892,-38.61005735,1.882622
6473,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",CAMBEBA,-3.809785,-38.483393,-3.80968115,-38.4833655,5.971937
6474,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",CAMBEBA,-3.809682,-38.483368,-3.80968115,-38.4833655,0.146517
6475,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",CAMBEBA,-3.807981,-38.482947,-3.80798015,-38.4829495,0.146517
6476,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",CAMBEBA,-3.807915,-38.482931,-3.80798015,-38.4829495,3.764758
6477,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",CAMBEBA,-3.805613,-38.482358,0.0,0.0,0.0
6478,"RUA CRISANTO MOREIRA DA ROCHA, S/Nº",CAMBEBA,-3.805236,-38.482263,0.0,0.0,0.0
6479,"RUA CRISANTO MOREIRA DA ROCHA, 1715",CAMBEBA,-3.802623,-38.481605,-3.8026125,-38.4816281,1.408179
